Commodities,Countries,Time,Customs Value (Gen) ($US) (Default Member),Customs Value (Cons) ($US),HS_Code,CategoryType
74 Copper And Articles Thereof,Asia - South,2015,91985492,95975712.0,74,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2011,255734463,255719382.0,74,Refined/Articles
74 Copper And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2015,6802421267,6926070978.0,74,Refined/Articles
74 Copper And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2016,6116883149,6144607203.0,74,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2021,21084378,21088772.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2011,2547474967,2550236707.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2024,77877580,79173348.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2013,1691409976,1687195077.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2006,2368943382,2369180769.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2019,1611668349,1674646485.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2018,26515199,35440965.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2001,4717496,,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2025,19112966,19689151.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2012,2035275672,2040339363.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2010,39262671,39262671.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2025,32917598,32959515.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2004,1575193,1575193.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2015,16986177,16986177.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2011,46747233,46747233.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2019,41014957,41044826.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2022,41538321,41305217.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2020,1410620429,1414627660.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2020,21780854,21772065.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2013,18487219,18487219.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2012,19293816,19293816.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2017,23870789,23870789.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2003,13596279,13596279.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2001,654118098,,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2002,677961571,676141108.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2016,6415966,6428700.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2006,2127691,2124339.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2002,787922,787922.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2005,1509838793,1509331287.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2014,7319125,7316595.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2009,1146517328,1140370332.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2009,4827323,4827323.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2010,1813128922,1818923147.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2017,8798978,8659316.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2002,785783,785783.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2022,18805878,18951463.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2024,37511000,34352775.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2020,9326882,10516497.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2021,13017550,13339057.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2025,862682449,867630271.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2018,16118972,18908586.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2003,620418,620418.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2023,35450669,34984315.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2019,17018920,23330257.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2001,236873,,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2024,1853967432,1854791630.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2007,4000796,3963963.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2010,5994996,6000278.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2023,2468073229,2481875822.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2013,5020343,5047773.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2009,2962484,2961204.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2008,6091273,6084796.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2004,693327,693327.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2022,2490615059,2496447753.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2005,1848532,1848532.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2008,6242260,6235594.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2015,1419933103,1421759906.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2011,7469921,7450508.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2014,33075907,33075907.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2016,1128667874,1097257731.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2007,4853328,4853328.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2003,778942435,779073425.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2004,1331743553,1331786511.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2018,1665325073,1667760921.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2017,1289940700,1263996823.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2012,7293939,7306546.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2021,1575692717,1605199367.0,75,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2015,7343654,7207099.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2007,3584904756,3585246260.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2008,2612778617,2612742421.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2005,1812731,1812731.0,75,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2014,1948578720,1928819530.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2016,17449221,17449221.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2023,103577146,107677109.0,75,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2006,3808806,3808806.0,75,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2007,109233931,109232252.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2004,9810845573,9776286713.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2008,13864797612,13677425257.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2002,6950760898,6904230737.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2010,11340299995,11103666637.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2001,6563662416,,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2009,9029859951,8878176792.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2002,34559014,34559014.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2003,43369425,43369425.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2009,88534375,88387953.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2005,100490009,100577499.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2006,116900255,116900255.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2008,127877993,127877993.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2004,65655185,65511019.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2005,11653454680,11619398418.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2010,107472423,107347522.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2001,35486757,,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2008,345921720,345921720.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2003,7515438312,7458664403.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2006,14673029259,14653694501.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2007,14422471172,14380988032.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2024,1229437689,1223325074.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2012,11592557927,11706470760.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2004,224483886,224450269.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2011,133676403,132891310.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2011,12102800743,12155024161.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2020,12601334648,12484972542.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2022,1870841004,1845133362.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2018,15437780805,15508440395.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2019,13438275530,13329502606.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2016,13124991411,13088209123.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2023,1103259596,1099411639.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2014,12747091854,13062029914.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2015,13145835143,13059986296.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2023,18430779683,18361495738.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2021,19242936022,19088776913.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2016,201569917,196162054.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2025,8856431320,8775423614.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2022,23666952170,23472121597.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2013,131147617,130055792.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2024,792173833,784123053.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2021,585276245,564199331.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2023,865652674,831838670.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2025,523753035,553336236.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2012,179757066,174982568.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2017,465497256,455880089.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2018,698378361,674091244.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2019,642102972,660612308.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2014,161734610,161179687.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2024,18932396692,18848177070.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2022,1123910803,1009181506.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2015,225232499,224860715.0,76,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2020,392775934,389738498.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2002,166092500,165914972.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2021,1318457718,1309606073.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2014,482814097,481086799.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2006,346303386,346232617.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2019,854391082,855062934.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2015,613370944,613118646.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2009,220935934,220502183.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2018,886118950,880655394.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2003,186908337,186786192.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2001,197547604,,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2010,417038160,416311271.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2005,312140902,312100819.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2007,382540115,382437565.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2012,548783809,547647025.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2013,531477667,529581355.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2025,687881721,696710192.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2017,648416796,648388457.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2016,523805584,523877161.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2017,16020695517,15753111690.0,76,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2013,11648745756,11999292873.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2011,540276109,539106497.0,76,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2020,792983527,790957639.0,76,Refined/Articles
80 Tin And Articles Thereof,Asia - South,2008,343187,343187.0,80,Refined/Articles
80 Tin And Articles Thereof,Asia - South,2022,875257,875257.0,80,Refined/Articles
80 Tin And Articles Thereof,Asia - South,2002,343007,343007.0,80,Refined/Articles
80 Tin And Articles Thereof,Asia - South,2001,278379,,80,Refined/Articles
80 Tin And Articles Thereof,Asia - South,2024,1298432,1298432.0,80,Refined/Articles
80 Tin And Articles Thereof,Asia - South,2010,645837,645837.0,80,Refined/Articles
80 Tin And Articles Thereof,Asia - South,2025,432002,432002.0,80,Refined/Articles
80 Tin And Articles Thereof,Asia - South,2004,508109,508109.0,80,Refined/Articles
80 Tin And Articles Thereof,Asia - South,2006,1063337,1063337.0,80,Refined/Articles
80 Tin And Articles Thereof,Asia - South,2016,803932,803932.0,80,Refined/Articles
80 Tin And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2019,243605548,243605548.0,80,Refined/Articles
80 Tin And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2018,359137624,359311723.0,80,Refined/Articles
80 Tin And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2013,291099212,282846293.0,80,Refined/Articles
80 Tin And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2012,236806719,234221259.0,80,Refined/Articles
80 Tin And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2014,309977179,321390736.0,80,Refined/Articles
80 Tin And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2013,678194063,673461839.0,80,Refined/Articles
80 Tin And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2015,469043956,471463673.0,80,Refined/Articles
